time,sx_x,sx_y,sx_z,mat_x,mat_y,mat_z,vicon_x,vicon_y,vicon_z
3.900000000000005684e-01,3.564773432875826820e-01,-1.056152304905168954e-02,2.332835482151203454e-01,3.564792786507339217e-01,-1.056452080597109107e-02,2.332807711420060159e-01,4.231630997023335672e-01,2.172568366858659838e-02,1.429391158582979937e-01
3.999999999999985789e-01,3.529702607655139102e-01,-1.070135848002254537e-02,2.370238184540021109e-01,3.529726357167118911e-01,-1.070433852264405898e-02,2.370207095103866735e-01,4.202274486852025648e-01,2.238677208088352133e-02,1.485424936189501111e-01
4.100000000000001421e-01,3.495046083425288885e-01,-1.083184478520986434e-02,2.405899798003364454e-01,3.495076946015967523e-01,-1.083476891109814641e-02,2.405862925617040238e-01,4.166805999580014408e-01,2.350815909074449594e-02,1.550823888099770453e-01
4.199999999999981526e-01,3.460838987324459937e-01,-1.095339993771036677e-02,2.439893295809272833e-01,3.460879857544688631e-01,-1.095620248929739596e-02,2.439848239900078708e-01,4.138875876862331271e-01,2.431359316684764127e-02,1.600045384154938910e-01
4.299999999999997158e-01,3.427111476631760634e-01,-1.106643303968458773e-02,2.472290097424960920e-01,3.427159612447724935e-01,-1.106900805673024547e-02,2.472240001124008935e-01,4.102144433834289394e-01,2.499328519092733347e-02,1.661153766327718717e-01
4.399999999999977263e-01,3.393889192289857859e-01,-1.117134296382637712e-02,2.503159823419980889e-01,3.393943905714278397e-01,-1.117356115156583653e-02,2.503105606054609189e-01,4.071623552261721679e-01,2.586871240819044182e-02,1.709469165148831404e-01
4.499999999999992895e-01,3.361193681912594267e-01,-1.126851725606923746e-02,2.532570110470197533e-01,3.361253654760790188e-01,-1.127024019772967546e-02,2.532513130000919599e-01,4.042548847199933792e-01,2.649588167872019007e-02,1.753006076084625553e-01
4.600000000000008527e-01,3.329042792355128566e-01,-1.135833138172806685e-02,2.560586476701332548e-01,3.329108888798990584e-01,-1.135954754008923831e-02,2.560526289506994124e-01,4.012887932728376184e-01,2.729041364037032569e-02,1.795802264792871750e-01
4.699999999999988631e-01,3.297451032610233534e-01,-1.144114814110687266e-02,2.587272229013124480e-01,3.297521345744692800e-01,-1.144179620953214571e-02,2.587210561957105082e-01,3.975900828223444261e-01,2.807430641447622444e-02,1.846835588689265117e-01
4.800000000000004263e-01,3.266429908021257211e-01,-1.151731735055272661e-02,2.612688405189350638e-01,3.266500563910318955e-01,-1.151734874038127902e-02,2.612628341354792383e-01,3.945756428544540118e-01,2.905641486824808717e-02,1.888726498740855853e-01
4.899999999999984368e-01,3.235988227215045865e-01,-1.158717562735137561e-02,2.636893744685607222e-01,3.236057534405649694e-01,-1.158670477936676706e-02,2.636836472254943664e-01,3.921566765860060588e-01,2.957872694449956152e-02,1.922502493256578182e-01
5.000000000000000000e-01,3.206427078469109015e-01,-1.165142189240971765e-02,2.659862983710911122e-01,3.206497175710914527e-01,-1.165062103603949246e-02,2.659806933558074293e-01,3.899955160383297148e-01,3.008624298181888923e-02,1.950927145751226721e-01
5.099999999999980105e-01,3.180585971569699910e-01,-1.171314011269533606e-02,2.680621320912786043e-01,3.180657267328813043e-01,-1.171211801371965962e-02,2.680566444448933550e-01,3.880333116149853323e-01,3.060937210369049644e-02,1.977141022247017599e-01
5.199999999999995737e-01,3.165819305187704269e-01,-1.177828824820480007e-02,2.695933933328393817e-01,3.165903038943013170e-01,-1.177712484908204939e-02,2.695872196715136115e-01,3.861774479528926607e-01,3.097653197441060935e-02,2.000758880260136152e-01
5.299999999999975842e-01,3.167871162933080242e-01,-1.184962176428189760e-02,2.702127541812360256e-01,3.167969410444968492e-01,-1.184836467914243512e-02,2.702054877825461054e-01,3.841839430322794291e-01,3.148471031999899861e-02,2.025750885275803270e-01
5.399999999999991473e-01,3.188996993083961784e-01,-1.192814829833978990e-02,2.697093308213695528e-01,3.189087229360067499e-01,-1.192683478164151614e-02,2.697027571286189085e-01,3.821421368837695232e-01,3.250968403100917836e-02,2.054249759133341957e-01
5.500000000000007105e-01,3.229328351687838494e-01,-1.201332233184128177e-02,2.679718009307267002e-01,3.229419290094930894e-01,-1.201198316753175274e-02,2.679652711615224669e-01,3.813160894032653347e-01,3.280784055180349656e-02,2.064881693205471436e-01
5.599999999999987210e-01,3.287582555876646384e-01,-1.210294749036976668e-02,2.649389641825801167e-01,3.287689772345234185e-01,-1.210160042012097155e-02,2.649310521271897034e-01,3.808683842925745244e-01,3.322125193719205338e-02,2.078403963435819790e-01
5.700000000000002842e-01,3.361590578862210799e-01,-1.219352386912298143e-02,2.605766116356563189e-01,3.361715703216218154e-01,-1.219217751238344492e-02,2.605668987997549202e-01,3.814652302180534527e-01,3.348558460984160656e-02,2.084108015989678542e-01
