time,sx_x,sx_y,sx_z,mat_x,mat_y,mat_z,vicon_x,vicon_y,vicon_z
9.500000000000010658e-01,5.541157695434408698e-02,2.070631904465757844e-01,-2.141618627713607337e-01,5.532878556623629235e-02,2.070457367136531723e-01,-2.141221802262595064e-01,3.046276774498605233e-01,1.808012540664686585e-01,-2.110215364274309335e-01
9.599999999999990763e-01,5.326880763523236112e-02,2.065701534128977779e-01,-2.128893559629147225e-01,5.318322952583471458e-02,2.065510712641562829e-01,-2.128477024282765806e-01,3.058944951235014198e-01,1.811817982121463610e-01,-2.089668266736858238e-01
9.700000000000006395e-01,5.120992027385806722e-02,2.060820709915632820e-01,-2.116255977191106030e-01,5.112410380053589859e-02,2.060620492886780231e-01,-2.115828800255025455e-01,3.073005742571713883e-01,1.815457803314937113e-01,-2.067923454805582484e-01
9.799999999999986500e-01,4.923221384514355620e-02,2.055999578576719056e-01,-2.103717790811048260e-01,4.914975362754104432e-02,2.055800681806540797e-01,-2.103293931564589325e-01,3.090376652502094812e-01,1.819446876688190495e-01,-2.044141672520956021e-01
9.900000000000002132e-01,4.733306557103076490e-02,2.051247505473370036e-01,-2.091289887812016191e-01,4.725189936855118955e-02,2.051043979622311497e-01,-2.090861612184901352e-01,3.107105381934234245e-01,1.822636399170075305e-01,-2.022294278878642437e-01
9.999999999999982236e-01,4.550994044661661048e-02,2.046573237241550713e-01,-2.078982334665276654e-01,4.543045939307331638e-02,2.046366539884706959e-01,-2.078551591899498452e-01,3.128146856326340375e-01,1.824757986215353178e-01,-1.998086518466813954e-01
1.009999999999999787e+00,4.376038751172285635e-02,2.041984817996272406e-01,-2.066804223856282263e-01,4.368280083218373244e-02,2.041775993140144130e-01,-2.066372470140590833e-01,3.146003119192651853e-01,1.826339767232408040e-01,-1.978308011487001083e-01
1.020000000000001350e+00,4.208201029450494429e-02,2.037489463723831939e-01,-2.054763612290232688e-01,4.200633908818446338e-02,2.037279211018047376e-01,-2.054331847544519363e-01,3.172918368334727290e-01,1.828509332210115634e-01,-1.948196278238298884e-01
1.029999999999999361e+00,4.047249680070287570e-02,2.033094055549768686e-01,-2.042868195638241902e-01,4.039853918181249282e-02,2.032882344676327224e-01,-2.042436380001228513e-01,3.198502234515482323e-01,1.829135562326741904e-01,-1.920455948455009887e-01
1.040000000000000924e+00,3.892964954779342540e-02,2.028805154049362625e-01,-2.031125082317484787e-01,3.885692204409132988e-02,2.028590878546149001e-01,-2.030691850497524931e-01,3.222864907519009670e-01,1.829677682734707489e-01,-1.895995195150096402e-01
