time,sim_x,sim_y,sim_z,vicon_x,vicon_y,vicon_z
16.058,-0.30473779371361476,-0.16127351078971602,-0.07400076233720403,-0.3072734566965147,-0.17282090455729068,-0.22220898173327783
16.059,-0.3053135147129915,-0.16070830232956596,-0.0736768028256281,-0.30709297678939274,-0.17292628999083037,-0.222232698670247
16.060000000000002,-0.305880996397152,-0.1601476625271429,-0.07335500036437467,-0.3069124968822709,-0.17303167542437015,-0.22225641560721604
16.061,-0.30644015475984665,-0.15959179772023174,-0.07303546395764765,-0.3067655375820207,-0.17315812322457402,-0.22223862045582965
16.062,-0.3069909100579455,-0.15904091175850205,-0.0727183010001651,-0.30661857828176997,-0.17328457102477837,-0.2222208253044432
16.063000000000002,-0.307533186773455,-0.15849520693393188,-0.07240361825640673,-0.30647161898151926,-0.1734110188249827,-0.22220303015305676
16.064,-0.3080669135799089,-0.1579548838381688,-0.07209152174452274,-0.30632465968126904,-0.1735374666251866,-0.2221852350016704
16.065,-0.3085920232149313,-0.15742014103007015,-0.07178211651294442,-0.3061777003810183,-0.17366391442539092,-0.22216743985028395
16.066,-0.3091084523619627,-0.1568911748082696,-0.0714755065144356,-0.30603074108076816,-0.1737903622255948,-0.22214964469889756
16.067,-0.3096161415578106,-0.1563681790471756,-0.07117179451384685,-0.30588378178051745,-0.17391681002579915,-0.2221318495475111
16.068,-0.3101150351157285,-0.15585134506619416,-0.07087108201723918,-0.30573682248026673,-0.17404325782600347,-0.22211405439612467
16.069,-0.31060508105412327,-0.15534086151532206,-0.07057346920769167,-0.3055898631800165,-0.17416970562620737,-0.2220962592447383
16.07,-0.31108623102394706,-0.1548369142667172,-0.07027905488507781,-0.3054429038797658,-0.1742961534264117,-0.22207846409335186
16.071,-0.3115584402432547,-0.1543396862059761,-0.06998793629793941,-0.3053256623045386,-0.17440037545700646,-0.22205472218713057
16.072,-0.3120216674296584,-0.1538493569442522,-0.06970020889084733,-0.3052084207293118,-0.17450459748760086,-0.22203098028090937
16.073,-0.31247587469701904,-0.1533661031489007,-0.06941596670248555,-0.3050911791540846,-0.17460881951819565,-0.22200723837468808
16.074,-0.3129210274723394,-0.15289009842951287,-0.06913530228522612,-0.3049739375788574,-0.17471304154879042,-0.2219834964684668
16.075,-0.31335709437383324,-0.15242151315546248,-0.06885830658735959,-0.30485669600363063,-0.17481726357938482,-0.2219597545622456
16.076,-0.31378404709220037,-0.15196051431945262,-0.06858506887796342,-0.30473945442840344,-0.1749214856099796,-0.22193601265602428
16.077,-0.31420186028356356,-0.15150726542965864,-0.06831567668683483,-0.3046222128531762,-0.17502570764057437,-0.221912270749803
16.078,-0.3146105114704032,-0.1510619264182093,-0.06805021575519321,-0.30450497127794945,-0.17512992967116878,-0.2218885288435818
16.079,-0.3150099809467667,-0.15062465355946505,-0.06778876999049277,-0.3043877297027222,-0.17523415170176357,-0.2218647869373605
16.080000000000002,-0.3154002516851806,-0.1501955993937768,-0.06753142142444206,-0.304270488127495,-0.17533837373235833,-0.22184104503113922
16.081,-0.31578130924150977,-0.14977491244765204,-0.06727824995533102,-0.30417067830089545,-0.17542191297192772,-0.22179914349060714
16.082,-0.3161531416436295,-0.14936273680056872,-0.06702933293809536,-0.30407086847429554,-0.1755054522114974,-0.22175724195007493
16.083000000000002,-0.31651573937671484,-0.14895921290087108,-0.06678474601901094,-0.3039710586476956,-0.17558899145106713,-0.22171534040954274
16.084,-0.31686909531383073,-0.14856447748436957,-0.06654456305936975,-0.303871248821096,-0.1756725306906365,-0.22167343886901067
16.085,-0.31721320456367713,-0.14817866334723012,-0.06630885597469477,-0.3037714389944961,-0.1757560699302062,-0.22163153732847846
16.086000000000002,-0.3175480643389581,-0.14780189920759826,-0.06607769465406736,-0.3036716291678962,-0.1758396091697759,-0.22158963578794624
16.087,-0.317873673855867,-0.14743430961879675,-0.06585114690965457,-0.3035718193412966,-0.17592314840934528,-0.22154773424741417
16.088,-0.31819003425454045,-0.1470760149107081,-0.06562927843954316,-0.30347200951469666,-0.176006687648915,-0.22150583270688198
16.089000000000002,-0.31849714853031774,-0.14672713114367109,-0.06541215280009907,-0.30337219968809676,-0.1760902268884847,-0.22146393116634977
16.09,-0.3187950214694498,-0.14638777006757658,-0.06519983137935174,-0.3032723898614972,-0.17617376612805408,-0.2214220296258177
16.091,-0.31908365956812856,-0.14605803878441248,-0.06499237306395769,-0.30320239549081174,-0.17626035333461795,-0.22136254016615117
16.092000000000002,-0.31936307091619226,-0.14573803918737305,-0.06478983368687369,-0.30313240112012635,-0.1763469405411818,-0.22130305070648462
16.093,-0.3196332652981927,-0.14542786918719705,-0.06459226723863502,-0.3030624067494411,-0.17643352774774537,-0.2212435612468183
16.094,-0.319894254158521,-0.14512762264728027,-0.06439972578695881,-0.30299241237875574,-0.17652011495430922,-0.22118407178715177
16.095,-0.3201460504374557,-0.14483738910915023,-0.06421225927623642,-0.3029224180080705,-0.1766067021608728,-0.22112458232748544
16.096,-0.32038866843944463,-0.14455725364273497,-0.06402991543822471,-0.30285242363738507,-0.17669328936743667,-0.2210650928678189
16.097,-0.3206221237461318,-0.1442872967679613,-0.0638527397444461,-0.3027824292666997,-0.17677987657400052,-0.22100560340815237
16.098,-0.32084643315862743,-0.14402759441482682,-0.063680775376566,-0.30271243489601446,-0.1768664637805641,-0.22094611394848604
16.099,-0.32106161465404226,-0.14377821790032785,-0.063514063208737,-0.30264244052532907,-0.17695305098712794,-0.2208866244888195
16.1,-0.32126768734684347,-0.14353923391164686,-0.06335264179185499,-0.3025724461546436,-0.1770396381936918,-0.22082713502915297
16.101,-0.3214646714695522,-0.1433107045065048,-0.06319654734813765,-0.3025346347639269,-0.17710999829061538,-0.22074562354507918
16.102,-0.3216525883698489,-0.14309268712531503,-0.0630458137720632,-0.30249682337321,-0.1771803583875392,-0.2206641120610051
16.103,-0.3218314603862006,-0.1428852344986406,-0.06290047258766604,-0.30245901198249314,-0.17725071848446305,-0.22058260057693108
16.104,-0.32200131079917493,-0.14268839462975647,-0.06276055293884722,-0.3024212005917764,-0.17732107858138663,-0.2205010890928573
